gene,scores,log2FC,pvalue,padj,is_zinc
TSG101,0.8639391,0.10818161,0.3876213377779584,1.0,False
ATP6V0A1,0.86390954,0.17815235,0.3876375695064579,1.0,False
H6PD,0.86356485,0.32485798,0.3878269702848839,1.0,False
TMEM170A,0.86240274,0.17101438,0.38846593696677556,1.0,False
AC062017.1,0.86228454,2.171604,0.38853095252468006,1.0,False
MPND,0.86175275,0.46043506,0.3888236045275868,1.0,False
YDJC,0.8615754,0.11227263,0.38892118500816675,1.0,False
CHAC2,0.8611027,0.29267758,0.38918147249055457,1.0,False
NFYA,0.8610338,0.39740145,0.38921943993652675,1.0,False
NGFRAP1,0.8603345,0.5658041,0.38960466567226093,1.0,False
STARD13,0.8600489,0.9548839,0.3897620780783836,1.0,False
SNAP47,0.86000955,0.12148583,0.3897837931693173,1.0,False
RP11-134G8.5,0.8597436,0.43898717,0.389930389276104,1.0,False
NEK4,0.85938907,0.2527133,0.39012590289062077,1.0,False
TMEM129,0.8578527,0.105552785,0.3909738169659974,1.0,False
TOE1,0.85764587,0.4894566,0.3910880446580949,1.0,False
SURF2,0.8576163,0.18393308,0.3911043645540062,1.0,False
BEX4,0.85573524,0.11796616,0.3921442490482675,1.0,False
PPP1R2,0.8555087,0.06236188,0.3922695837733934,1.0,False
GAP43,0.85507536,3.729412,0.392509422233835,1.0,False
PAICS,0.85478973,0.08208518,0.39266754618130095,1.0,False
RP11-37B2.1,0.85462236,3.44985,0.39276025747999255,1.0,False
CDC23,0.8544352,0.25041273,0.3928638916899051,1.0,False
KIAA0513,0.854317,0.43135056,0.3929293534130729,1.0,False
AMDHD2,0.85402155,0.25284988,0.39309303663805784,1.0,False
GATM,0.8539231,0.3098257,0.39314760689257744,1.0,False
B3GALT4,0.85317457,0.21321982,0.39356249080223904,1.0,False
RP11-553L6.2,0.85172683,1.370709,0.3943657156382001,1.0,False
PRDX3,0.85126394,0.07126313,0.3946227381326871,1.0,False
SOCS2,0.8501412,0.44211286,0.3952465751879044,1.0,False
ZNF576,0.85006243,0.153399,0.39529037559904956,1.0,False
SLC2A11,0.85000336,0.07999643,0.39532322783261975,1.0,False
MS4A4E,0.84971774,1.32364,0.3954820368901064,1.0,False
CCND1,0.8492647,1.001586,0.39573401997298485,1.0,False
HIST2H2BE,0.8492253,1.7745296,0.39575593612824644,1.0,False
GSPT1,0.8481124,0.093106665,0.3963753704095654,1.0,False
ZNF232,0.84769875,0.66953456,0.39660575173976353,1.0,False
ZDHHC16,0.84762,0.20509285,0.3966496430587596,1.0,False
ZNF546,0.84755105,0.56005675,0.396688050367458,1.0,False
HERC2,0.8470685,0.098299846,0.39695696436357586,1.0,False
NAPA-AS1,0.84649724,0.20957996,0.39727541282064216,1.0,False
TMEM116,0.84572905,0.13843893,0.3977039139249189,1.0,False
TFG,0.8449707,0.0588338,0.3981271945727596,1.0,False
NGLY1,0.84483284,0.08011276,0.39820418384218437,1.0,False
C3,0.8438874,1.8083667,0.3987323518445003,1.0,False
SLC43A3,0.84333587,0.32103115,0.3990406445406154,1.0,False
F8A1,0.84239036,0.60169876,0.39956947997498005,1.0,False
TST,0.84057826,0.41826725,0.40058425886465976,1.0,False
NAV1,0.840204,0.35843235,0.40079402552552434,1.0,False
ZNF383,0.8401843,0.30624962,0.4008050677036008,1.0,False
RP11-296O14.3,0.84017444,2.078877,0.40081058886116694,1.0,False
CORO2A,0.84015477,0.228853,0.40082163131335535,1.0,False
GRPEL2,0.8399972,0.43127188,0.4009099775093865,1.0,False
KIFC2,0.83971155,0.57338053,0.401070134797022,1.0,False
LL22NC03-86G7.1,0.8388055,1.075283,0.4015784742097275,1.0,False
RP11-379K17.12,0.83835244,1.7444738,0.4018327888589841,1.0,False
MFSD12,0.8381062,0.12758869,0.4019710438629106,1.0,False
AC007246.3,0.8376039,1.5716972,0.4022531725417179,1.0,False
MPP5,0.8368555,2.5293803,0.4026738198629922,1.0,False
RSPRY1,0.8366782,0.19298942,0.40277348546709446,1.0,False
MRPS16,0.8359297,0.09748312,0.4031944587700905,1.0,False
AGPAT2,0.8352994,0.19383885,0.4035491669686486,1.0,False
LPIN1,0.8348956,0.14573884,0.40377650007803023,1.0,False
CCL3L3,0.8342948,0.7175397,0.40411486924335827,1.0,False
SLC30A1,0.83383197,0.5240787,0.4043756956195773,1.0,True
RCCD1,0.833635,0.21888208,0.40448671610763853,1.0,False
ITGA1,0.8336054,1.0371505,0.40450337075333553,1.0,False
LINC02964,0.8333001,0.50300086,0.4046754927776336,1.0,False
NMB,0.8322069,0.29584312,0.4052921597959491,1.0,False
SLC20A1,0.83204937,0.16119045,0.4053810950242229,1.0,False
KCTD13,0.8317834,0.17744964,0.40553119966442974,1.0,False
ABI2,0.83136976,0.02969523,0.4057647617683452,1.0,False
FAM149A,0.83118266,1.4388809,0.4058704472067427,1.0,False
ZNF526,0.8302274,0.34498575,0.4064102553496254,1.0,False
LRRC37B,0.83012885,0.1882742,0.4064659300299588,1.0,False
FAM173B,0.83009934,2.0644655,0.4064826333216929,1.0,False
PPP1R8,0.8297349,0.14205422,0.4066886742689163,1.0,False
LONP1,0.8293016,0.32694164,0.40693377703860056,1.0,False
ALKBH4,0.8291637,0.27294528,0.40701178275928174,1.0,False
SLC26A11,0.82912433,0.23624496,0.4070340717461689,1.0,False
NAPSA,0.8283266,0.7652004,0.4074855803567582,1.0,False
FARSA,0.8280606,0.09157476,0.4076361495535037,1.0,False
CHN1,0.8276273,0.98907816,0.40788159262205304,1.0,False
RP11-390F4.3,0.8270463,0.94825536,0.4082108476412044,1.0,False
PRRT3,0.82698715,0.61564285,0.40824434006898236,1.0,False
ARPC5,0.8265046,0.024700042,0.40851792282358956,1.0,False
WEE1,0.82462347,0.31907496,0.4095853789181356,1.0,False
TUBB,0.82451516,0.0625297,0.4096469059245865,1.0,False
OLR1,0.82415074,2.238165,0.40985390073418326,1.0,False
BRI3BP,0.8234712,0.17635521,0.4102400841595405,1.0,False
IGLL1,0.82326436,0.8854884,0.4103576611544444,1.0,False
ZNF843,0.8224667,0.44991776,0.410811359952615,1.0,False
PLCH2,0.8219644,1.1889822,0.4110971749326866,1.0,False
SLAMF8,0.82139313,0.8122779,0.4114223628539938,1.0,False
SDCCAG3,0.82114697,2.8956797,0.41156257713107736,1.0,False
SLC30A5,0.8206742,0.03982783,0.41183186801481464,1.0,False
ZNF385A,0.8201916,0.4045322,0.41210687690756,1.0,False
NUP50-AS1,0.8201916,1.2666276,0.41210687690756,1.0,False
SPAG16,0.81922644,0.21127513,0.412657221289937,1.0,False
PFN1,0.8189507,-0.02651355,0.4128145425065727,1.0,False
NDUFB5,0.81888175,0.09851305,0.4128538783628509,1.0,False
ZUFSP,0.81841886,1.8202673,0.4131180480499165,1.0,False
ICAM4,0.81819236,0.9125214,0.41324735905531884,1.0,False
CD320,0.8172075,0.062079627,0.413809859435587,1.0,False
BATF3,0.81702036,0.787566,0.4139167857139776,1.0,False
DGKZ,0.8170105,0.11737234,0.41392241386571904,1.0,False
HPGDS,0.8159173,2.9838886,0.4145474201691526,1.0,False
TMEM276,0.815484,0.37995538,0.4147953247878614,1.0,False
PRR7-AS1,0.8154643,2.8799272,0.414806595261623,1.0,False
FBXO8,0.814834,0.18377897,0.41516734599885985,1.0,False
HYAL2,0.81434155,0.89643323,0.4154493114665623,1.0,False
EIF4EBP2,0.8121158,0.102054544,0.416725205895193,1.0,False
INTS12,0.81201726,0.1796889,0.41678171474694636,1.0,False
RP11-468E2.4,0.81166273,1.7388383,0.4169851840319433,1.0,False
MLLT6,0.8114461,0.1561127,0.4171095552023427,1.0,False
RP11-262H14.4,0.8113476,3.4498034,0.4171660947818313,1.0,False
GSTP1,0.8108847,0.061126307,0.41743189132167213,1.0,False
PDGFB,0.8106385,0.5939174,0.41757331311567913,1.0,False
STOML2,0.81039226,0.09363968,0.4177147631390772,1.0,False
MINPP1,0.8103332,0.4015906,0.41774871534489944,1.0,False
RP11-1143G9.4,0.8092794,0.6602534,0.41835446933228704,1.0,False
GLI4,0.8091021,0.20967253,0.41845642266212435,1.0,False
MEN1,0.8091021,0.25113913,0.41845642266212435,1.0,False
FAM84B,0.8085013,2.1569176,0.4188020399211666,1.0,False
PPP1CC,0.80821574,0.07679539,0.418966408657651,1.0,False
CTD-2017D11.1,0.8081862,1.2713107,0.41898341448590615,1.0,False
ENSG00000290767,0.8080385,0.7076068,0.4190684497182592,1.0,False
COX7A2L,0.80725056,0.05268499,0.4195221423863408,1.0,False
LTB4R,0.8069551,0.2737654,0.41969235155993667,1.0,False
SNAPC5,0.80570436,0.11684178,0.4204133532501616,1.0,False
RNF139-AS1,0.8050839,2.7129705,0.4207712852833536,1.0,False
RPL39L,0.8047786,0.13417235,0.4209474762239087,1.0,False
POMK,0.8044043,0.43434602,0.421163511279789,1.0,False
ARHGDIA,0.80429596,0.05665742,0.4212260598836681,1.0,False
CENPT,0.80421716,0.20248754,0.42127155320073695,1.0,False
ATP13A2,0.8042073,0.24341871,0.42127724006806233,1.0,False
INTS8,0.80376416,0.15650408,0.4215331957131946,1.0,False
KIF1C,0.80349827,0.3845295,0.42168681287368215,1.0,False
NFU1,0.80305505,0.048805375,0.42194291441782616,1.0,False
DGCR14,0.8018338,0.973139,0.42264908810661783,1.0,False
RPUSD3,0.8015679,0.19373846,0.4228029434671252,1.0,False
GBP3,0.8015187,0.067680925,0.42283143879981944,1.0,False
CAPN10-AS1,0.80070126,0.8470584,0.4233046256013957,1.0,False
ZNF224,0.8004846,0.12162046,0.42343010055631236,1.0,False
ZNF585B,0.8004846,0.25553882,0.42343010055631236,1.0,False
AK1,0.79979515,0.6818297,0.4238294838346176,1.0,False
EMILIN2,0.79971635,0.22691657,0.423875141664677,1.0,False
SLC25A37,0.7994308,0.10108239,0.42404067541467105,1.0,False
LMCD1,0.79934216,1.0487976,0.4240920556438119,1.0,False
WNT10A,0.79929286,1.0130881,0.4241206017886223,1.0,False
MEGF6,0.79929286,0.8755475,0.4241206017886223,1.0,False
PARP2,0.79920423,0.37141666,0.42417198768070297,1.0,False
MLX,0.7991156,0.12563096,0.4242233772130585,1.0,False
ITGA5,0.79906636,0.29703328,0.42425192852616067,1.0,False
ACE,0.79890877,0.26042712,0.4243433002776933,1.0,False
F2R,0.79831785,0.21994518,0.42468604679253763,1.0,False
SFXN3,0.798308,0.22700289,0.42469176060474245,1.0,False
HBEGF,0.7980224,2.4687617,0.42485748069955387,1.0,False
ZNF862,0.7976482,0.18416257,0.42507468834793016,1.0,False
RYR1,0.79750043,0.3993408,0.4251604460614409,1.0,False
B3GNT2,0.7971065,0.19966204,0.4253891826932069,1.0,False
ZNF32,0.79688,0.16930224,0.4255207387864943,1.0,False
RABL6,0.7966633,0.1227743,0.4256465972722816,1.0,False
HDGF,0.7964072,0.13364306,0.42579536713012733,1.0,False
KATNBL1,0.7960133,0.07912184,0.4260243030806993,1.0,False
DDX51,0.79525495,0.39608994,0.42646520691952816,1.0,False
CCPG1,0.7951269,0.081023775,0.4265396714759806,1.0,False
PCYOX1,0.7945163,0.23609568,0.4268949144168027,1.0,False
KCTD7,0.79444736,0.26754153,0.42693503332180416,1.0,False
DPM1,0.7940239,0.08272021,0.427181526228424,1.0,False
RAB7B,0.7937383,2.7955706,0.4273478124393032,1.0,False
SPSB3,0.7936989,0.11664784,0.4273707514272196,1.0,False
ALDH2,0.7934527,0.19014306,0.4275141363514019,1.0,False
CAMSAP2,0.79316705,1.1114769,0.427680497959697,1.0,False
LEAP2,0.7930587,0.35753298,0.4277436104987362,1.0,False
RNPEP,0.7923693,0.10069063,0.42814536278563664,1.0,False
TIGD7,0.791936,0.6378576,0.42839800515827364,1.0,False
CDAN1,0.7918178,0.62002814,0.42846692267412656,1.0,False
FRMD4B,0.79180795,0.19907038,0.4284726660915793,1.0,False
EPB41L3,0.79161096,0.73682344,0.42858754384594155,1.0,False
CEP57L1,0.7915519,0.23376861,0.42862201066550487,1.0,False
MRC1,0.79111856,2.0034866,0.4288748166008073,1.0,False
RHBDD2,0.79103976,0.07276938,0.4289207906298145,1.0,False
WNT2B,0.7906557,1.035868,0.42914495505302686,1.0,False
TRIM73,0.7902026,0.7279199,0.42940944162919725,1.0,False
ZBED6,0.79002535,0.19617729,0.42951296215610735,1.0,False
SAP25,0.789464,0.27247745,0.4298408728068215,1.0,False
PRPF38A,0.7887647,0.09731177,0.4302495262040149,1.0,False
ADCK2,0.7886465,0.22027485,0.43031861665833737,1.0,False
C16orf87,0.78842986,0.09304705,0.430445299216751,1.0,False
TMEM169,0.78680485,1.0730062,0.43139610811470264,1.0,False
ADRBK2,0.7867359,0.63572174,0.4314364723669545,1.0,False
AC147651.4,0.786667,1.7450747,0.4314768388085318,1.0,False
MARCH9,0.7858988,0.7691925,0.4319267843932718,1.0,False
ZBTB8A,0.78552455,0.62469435,0.43214608709373925,1.0,False
ZNF699,0.784973,0.20906885,0.4324693875462018,1.0,False
CHRNB1,0.7849632,0.14087036,0.4324751620409706,1.0,False
CEP97,0.78428364,0.16342942,0.4328737099776594,1.0,False
POLI,0.78408664,0.40456977,0.432989270839644,1.0,False
KIAA2013,0.7840276,0.16969952,0.4330239425788657,1.0,False
GPT2,0.7839586,0.527821,0.43306439497154825,1.0,False
RP11-385D13.3,0.7836533,0.3504242,0.4332435675619245,1.0,False
MAFG,0.7834957,0.5162127,0.4333360605124583,1.0,False
FAM213B,0.78121084,2.0839856,0.4346784911696515,1.0,False
METTL2B,0.78048205,0.074480094,0.4351071848848318,1.0,False
COMMD8,0.7801275,0.12098023,0.4353158267841455,1.0,False
RPP25,0.7799896,0.45584485,0.4353969808882825,1.0,False
TYW3,0.77962524,0.07168091,0.4356115016061355,1.0,False
ANKRD36,0.7796154,0.10947275,0.4356173003093725,1.0,False
NHLRC3,0.77958584,0.08839224,0.4356346966862219,1.0,False
TNFRSF10D,0.7791722,0.5222098,0.43587828803331874,1.0,False
SAP30L,0.7789063,0.23541825,0.43603492393598464,1.0,False
CHCHD5,0.7788078,0.1124253,0.43609294546737154,1.0,False
SSTR2,0.7784237,1.1395372,0.4363192719624519,1.0,False
TMEM110,0.7782858,2.987644,0.43640053387984945,1.0,False
LY6G5C,0.7780593,0.5049905,0.4365340545329671,1.0,False
NDUFB10,0.77792144,0.05609865,0.4366153394966479,1.0,False
FBXL8,0.77788204,0.3102704,0.43663856537348,1.0,False
UBE2D4,0.777232,0.17154373,0.43702189508940603,1.0,False
TRAV8-3,0.7769759,0.53974295,0.4371729569546161,1.0,False
LINC00920,0.77675927,0.7043456,0.43730080200993116,1.0,False
NR2F6,0.7761487,0.8889198,0.43766120838361233,1.0,False
ZFPL1,0.7754297,0.17771493,0.4380857768224242,1.0,False
TPRG1L,0.7750259,0.16275714,0.438324336904206,1.0,False
ZMYND15,0.7747108,1.8176665,0.43851058202142024,1.0,False
TRIOBP,0.7745926,0.12826732,0.4385804356655897,1.0,False
AC058791.1,0.7742183,4.3306913,0.43880168105926864,1.0,False
FAM217B,0.77411985,0.119076,0.43885991418800885,1.0,False
CYP2S1,0.7739918,1.7884817,0.43893562389293106,1.0,False
EHBP1L1,0.7738638,0.06484538,0.43901134110072326,1.0,False
DNAJC1,0.77381456,0.052338656,0.4390404651014205,1.0,False
NIFK-AS1,0.77358806,0.1614695,0.43917444979828535,1.0,False
LINC01355,0.77353877,0.9040538,0.4392035800134416,1.0,False
FLII,0.7732926,0.056571953,0.4393492477331241,1.0,False
PNISR,0.7729774,0.010340465,0.4395357428880038,1.0,False
SYCE1L,0.77199256,0.3681225,0.44011883307006905,1.0,False
INPPL1,0.7717562,0.21626957,0.4402588407144101,1.0,False
PRDX1,0.77132285,0.052415825,0.4405155877320408,1.0,False
HNRNPH1,0.7713032,0.15143467,0.4405272600905319,1.0,False
SEH1L,0.77067286,0.27557814,0.440900869184503,1.0,False
RP13-977J11.2,0.77042663,1.1009263,0.44104685954478395,1.0,False
ZNF655,0.77040696,0.10514947,0.44105853997010536,1.0,False
MPLKIP,0.77036756,0.08180957,0.4410819013524969,1.0,False
CAMKK2,0.7701312,0.29804853,0.4412220845350384,1.0,False
FAM177A1,0.7697077,0.10003257,0.4414733098912571,1.0,False
SORBS3,0.769491,0.2121794,0.4416018754673604,1.0,False
COG1,0.76903796,0.26990026,0.44187076366758626,1.0,False
TIAL1,0.7684668,0.11229218,0.44220993016271815,1.0,False
ZNF350,0.7680925,0.1669575,0.44243222343982147,1.0,False
RP11-644F5.11,0.76803344,3.2803073,0.44246732822071544,1.0,False
RP11-305K5.1,0.7677774,2.8088534,0.44261946734808855,1.0,False
RAB3A,0.76763946,0.50519633,0.44270140080713194,1.0,False
EPN1,0.76756066,0.06925266,0.442748223820401,1.0,False
SLC29A2,0.76743263,0.91666,0.44282431725643134,1.0,False
C1orf122,0.7671175,0.10498973,0.4430116560294558,1.0,False
ARL3,0.7667728,0.05951174,0.44321660967779386,1.0,False
FBXW2,0.76639855,0.108881615,0.4434391921240627,1.0,False
TGFBI,0.7663789,0.05129138,0.44345090875848747,1.0,False
RASSF4,0.7663296,0.17107883,0.44348020111835185,1.0,False
BCOR,0.76625085,0.15684739,0.443527071193372,1.0,False
CDCA7,0.765847,0.367003,0.44376732473868374,1.0,False
UHRF1BP1L,0.76555157,1.2244934,0.4439431670948052,1.0,False
SGCB,0.76481295,0.2627617,0.4443829469999412,1.0,False
KEAP1,0.7646455,0.08962285,0.44448266499750744,1.0,False
NUP35,0.76268566,0.2970774,0.4456509012690235,1.0,False
GIT1,0.7613758,0.27944654,0.4464326566866519,1.0,False
PAQR6,0.7611985,1.0183004,0.44653851811211376,1.0,False
UPF1,0.76045,0.24112296,0.44698564605785185,1.0,False
GIPR,0.7596424,0.5803852,0.44746835908953797,1.0,False
ZDHHC7,0.75938636,0.17097388,0.44762147630017124,1.0,False
FAM193B,0.7592485,0.26133624,0.4477039363628007,1.0,False
PAFAH1B3,0.75908107,0.11138806,0.44780407804465194,1.0,False
PQLC1,0.758431,0.9207226,0.4481929840149417,1.0,False
PPCS,0.7580863,0.08007717,0.448399299847945,1.0,False
NBL1,0.7578007,0.74288267,0.4485702881001056,1.0,False
TONSL,0.75733787,0.59960437,0.44884748558961707,1.0,False
ALDH1L2,0.7572689,1.1251332,0.448888778638313,1.0,False
KCNK12,0.75685525,0.3131293,0.44913658219962793,1.0,False
NCOA5,0.75669765,0.1847261,0.4492310039667696,1.0,False
FLCN,0.7566189,0.33397728,0.44927821907267573,1.0,False
SPIN2B,0.7565598,0.35802445,0.44931363224927423,1.0,False
RBM45,0.75624466,0.2564948,0.4495025292621535,1.0,False
RP11-23P13.6,0.75591964,2.6143906,0.4496973764652179,1.0,False
WDR76,0.7549742,0.16302514,0.45026447687706594,1.0,False
C12orf4,0.7543931,0.15898249,0.45061320826361473,1.0,False
HMGXB3,0.75426507,0.21680574,0.4506900679411101,1.0,False
BHLHE40,0.7540484,0.23719786,0.450820155073963,1.0,False
RGS13,0.75397944,2.0317657,0.4508615508919974,1.0,False
E2F6,0.753881,0.10943956,0.45092069150757996,1.0,False
STK11,0.75309306,0.3289591,0.4513939744932186,1.0,False
INO80C,0.7523742,0.15526688,0.45182609033439625,1.0,False
MZT1,0.7517241,0.15738055,0.4522169716608432,1.0,False
FLJ37453,0.7513302,0.80340326,0.4524539624161522,1.0,False
CLK4,0.7501779,0.13163637,0.45314756303028525,1.0,False
PXN-AS1,0.7501287,0.30687645,0.4531772174494517,1.0,False
CORIN,0.7492226,2.2423592,0.45372305423881476,1.0,False
ISG15,0.7485726,0.10949225,0.45411486115487154,1.0,False
SMIM13,0.74813926,0.4874382,0.45437617170952005,1.0,False
NXT1,0.74808013,0.10540541,0.4544118115322764,1.0,False
ASPHD2,0.7474991,0.3984482,0.4547623536981774,1.0,False
RP11-398K22.12,0.74735135,1.7662696,0.45485149887056275,1.0,False
CSTF1,0.7449286,0.13145882,0.45631488341780757,1.0,False
RP11-51J9.5,0.74471194,0.8511135,0.45644588403826336,1.0,False
VARS2,0.74428844,0.44900098,0.4567019917410221,1.0,False
SPNS3,0.74394375,0.19713931,0.45691051110343783,1.0,False
TESK1,0.74319524,0.447024,0.45736348013283457,1.0,False
RP11-22P6.2,0.74309677,0.75314313,0.45742310008720066,1.0,False
GCC2,0.74208236,0.08868394,0.4580374394999215,1.0,False
POMGNT1,0.7417672,0.13727671,0.4582283964356101,1.0,False
SMPD2,0.74165887,0.18878952,0.4582940481938934,1.0,False
PLPP2,0.74068385,1.4085581,0.4588851513588136,1.0,False
ICMT,0.74052626,0.15574127,0.45898072327494865,1.0,False
MUT,0.74041796,0.93724436,0.4590464354369528,1.0,False
RRP1,0.7403293,0.08670385,0.45910020385386197,1.0,False
RP11-162G10.5,0.7402013,2.6250026,0.4591778755741365,1.0,False
DCTN5,0.7401619,0.16265514,0.45920177604597734,1.0,False
VEGFA,0.7399255,1.5268391,0.4593451935114594,1.0,False
RP11-902B17.1,0.7390687,0.8573508,0.45986529207995164,1.0,False
CENPU,0.73905885,0.39070326,0.45987127213995715,1.0,False
PSMD12,0.73838913,0.10815353,0.4602780183213523,1.0,False
BRI3,0.7383005,0.04156568,0.46033186745253474,1.0,False
NAPEPLD,0.73819214,0.11686368,0.46039768784305324,1.0,False
KIAA0355,0.7381725,0.4349603,0.46040965575234616,1.0,False
OSM,0.7380346,0.4603689,0.46049343598966685,1.0,False
TMEM200A,0.73723686,0.95432645,0.46097833184823434,1.0,False
FRAT1,0.73713833,0.773566,0.4610382153199699,1.0,False
LIN7B,0.7366952,0.40877432,0.4613077447400995,1.0,False
NUP50,0.7363505,0.18258394,0.4615174395839955,1.0,False
PGBD2,0.7362126,0.44589865,0.46160133242706036,1.0,False
CLEC5A,0.73528683,3.3471026,0.462164833464464,1.0,False
PHF5A,0.7344989,0.11009846,0.4626447110664622,1.0,False
TLE3,0.73436105,0.19917525,0.46272871821066663,1.0,False
GDF11,0.7342527,0.27301174,0.46279472979157144,1.0,False
IGLV3-1,0.73381937,-0.372466,0.4630588286226154,1.0,False
CDPF1,0.7337997,0.3933448,0.4630708351108511,1.0,False
OAF,0.7331694,0.7837925,0.46345513435212504,1.0,False
ZNF431,0.73284435,0.054762136,0.4636533580632558,1.0,False
KBTBD7,0.731958,0.22399375,0.46419420814846324,1.0,False
GHRL,0.7317019,0.3439418,0.4643505190861067,1.0,False
TBC1D7,0.73168224,0.1542235,0.46436254421762313,1.0,False
PXDC1,0.7313178,1.8856233,0.464585040408928,1.0,False
BOLA2B,0.7311603,0.26269388,0.4646812733454022,1.0,False
TEX261,0.7302345,0.22420025,0.4652468657376789,1.0,False
LRRC16A,0.7297716,1.4900934,0.46552980538008615,1.0,False
ZDHHC13,0.7279004,0.1886073,0.46667457796367995,1.0,False
ARMC10,0.7276738,0.051886823,0.4668132616080002,1.0,False
C5orf22,0.72722083,0.22413805,0.46709069747708576,1.0,False
ECHDC2,0.7266102,0.124712616,0.4674647774187213,1.0,False
FANCF,0.7265511,0.2834797,0.46750098751443636,1.0,False
AURKA,0.724542,0.34651503,0.4687330553906275,1.0,False
RP11-140K17.3,0.7243253,0.9540921,0.46886603271375416,1.0,False
DYNLT3,0.72426623,0.13581137,0.4689023028787843,1.0,False
ENSG00000290578,0.72408897,0.35196853,0.46901112268758993,1.0,False
ANKRD49,0.72407913,0.11964743,0.4690171686421325,1.0,False
CHAC1,0.72369504,1.430501,0.46925299449613156,1.0,False
GPAT2,0.72361624,1.0315746,0.4693013771343759,1.0,False
ZNF35,0.7234291,0.44648844,0.469416296955541,1.0,False
PPP1R7,0.72334045,0.056142274,0.4694707380905714,1.0,False
ARV1,0.72272,0.19631895,0.46985192376135754,1.0,False
RFT1,0.72272,0.24067394,0.46985192376135754,1.0,False
MIER2,0.7227003,0.5048347,0.4698640276940914,1.0,False
TRAV4,0.72240484,0.4767241,0.4700456073601845,1.0,False
SSFA2,0.7221882,2.029158,0.4701787904169057,1.0,False
PHC2,0.72198135,0.299305,0.4703059391404567,1.0,False
KIAA1919,0.7209965,1.0606,0.4709116696917981,1.0,False
