tissue,dataset,total_counts,n_genes_detected
PB,GSE133028,8658.0,2570
PB,GSE133028,8818.0,3216
PB,GSE133028,5949.0,2173
PB,GSE133028,7452.0,2223
PB,GSE133028,6194.0,2101
PB,GSE133028,12361.0,3619
PB,GSE133028,20088.0,4726
PB,GSE133028,6623.0,2347
PB,GSE133028,10121.0,3230
PB,GSE133028,4985.0,2147
PB,GSE133028,5486.0,2126
PB,GSE133028,8218.0,2851
PB,GSE133028,4489.0,1973
PB,GSE133028,3388.0,1507
PB,GSE133028,9468.0,2603
PB,GSE133028,5305.0,2263
PB,GSE133028,6880.0,2534
PB,GSE133028,14784.0,4066
PB,GSE133028,6316.0,2332
PB,GSE133028,7881.0,2256
PB,GSE133028,5010.0,2028
PB,GSE133028,15405.0,4219
PB,GSE133028,8616.0,2870
PB,GSE133028,6221.0,2085
PB,GSE133028,4212.0,1862
PB,GSE133028,30475.0,5549
PB,GSE133028,5548.0,1804
PB,GSE133028,27440.0,5487
PB,GSE133028,8384.0,2976
PB,GSE133028,6147.0,2077
PB,GSE133028,8831.0,3052
PB,GSE133028,4493.0,1857
PB,GSE133028,15570.0,4263
PB,GSE133028,5225.0,2094
PB,GSE133028,4893.0,2045
PB,GSE133028,8191.0,2241
PB,GSE133028,4656.0,2078
PB,GSE133028,9633.0,3142
PB,GSE133028,7375.0,2539
PB,GSE133028,4771.0,1727
PB,GSE133028,5894.0,2195
PB,GSE133028,7321.0,2289
PB,GSE133028,8761.0,2733
PB,GSE133028,12132.0,3925
PB,GSE133028,11229.0,3527
PB,GSE133028,8979.0,3231
PB,GSE133028,5406.0,2127
PB,GSE133028,20864.0,5334
PB,GSE133028,7409.0,2443
PB,GSE133028,8398.0,2702
PB,GSE133028,6094.0,1977
PB,GSE133028,7768.0,2367
PB,GSE133028,2698.0,1269
PB,GSE133028,9720.0,3244
PB,GSE133028,5909.0,1987
PB,GSE133028,5439.0,2343
PB,GSE133028,5243.0,1904
PB,GSE133028,9849.0,3528
PB,GSE133028,8455.0,2802
PB,GSE133028,6724.0,2251
PB,GSE133028,12091.0,3813
PB,GSE133028,19247.0,5110
PB,GSE133028,10103.0,3317
PB,GSE133028,7387.0,2657
PB,GSE133028,7322.0,2380
PB,GSE133028,8033.0,2243
PB,GSE133028,7011.0,2404
PB,GSE133028,7615.0,2491
PB,GSE133028,12031.0,3453
PB,GSE133028,5410.0,2165
PB,GSE133028,12253.0,3872
PB,GSE133028,10239.0,3354
PB,GSE133028,15239.0,4719
PB,GSE133028,12587.0,3645
PB,GSE133028,7452.0,2795
PB,GSE133028,5781.0,2158
PB,GSE133028,9470.0,3506
PB,GSE133028,7664.0,2987
PB,GSE133028,6667.0,2032
PB,GSE133028,28046.0,5692
PB,GSE133028,6418.0,2281
PB,GSE133028,15138.0,4101
PB,GSE133028,7683.0,2933
PB,GSE133028,6014.0,2396
PB,GSE133028,14826.0,4136
PB,GSE133028,7894.0,2375
PB,GSE133028,3004.0,1256
PB,GSE133028,5911.0,2558
PB,GSE133028,11309.0,3627
PB,GSE133028,5076.0,2246
PB,GSE133028,7873.0,2551
PB,GSE133028,6901.0,2386
PB,GSE133028,9756.0,3219
PB,GSE133028,9498.0,3170
PB,GSE133028,5369.0,2003
PB,GSE133028,2752.0,1391
PB,GSE133028,4617.0,2002
PB,GSE133028,8371.0,2637
PB,GSE133028,6788.0,2286
PB,GSE133028,7421.0,2339
PB,GSE133028,8568.0,2655
PB,GSE133028,9762.0,3240
PB,GSE133028,15820.0,4120
PB,GSE133028,31056.0,6449
PB,GSE133028,7300.0,2478
PB,GSE133028,13086.0,3864
PB,GSE133028,18176.0,4794
PB,GSE133028,9827.0,2628
PB,GSE133028,7049.0,2395
PB,GSE133028,16878.0,4842
PB,GSE133028,7347.0,2393
PB,GSE133028,7179.0,2329
PB,GSE133028,10506.0,2820
PB,GSE133028,31618.0,6324
PB,GSE133028,6426.0,2195
PB,GSE133028,5628.0,2011
PB,GSE133028,4048.0,1802
PB,GSE133028,12765.0,4090
PB,GSE133028,5890.0,2161
PB,GSE133028,4771.0,1898
PB,GSE133028,9900.0,3226
PB,GSE133028,7921.0,2688
PB,GSE133028,6447.0,2261
PB,GSE133028,31449.0,6580
PB,GSE133028,7878.0,2622
PB,GSE133028,5030.0,1873
PB,GSE133028,9767.0,3036
PB,GSE133028,4902.0,1844
PB,GSE133028,4682.0,2027
PB,GSE133028,9618.0,3159
PB,GSE133028,6231.0,2330
PB,GSE133028,6355.0,2146
PB,GSE133028,9212.0,3176
PB,GSE133028,8357.0,3103
PB,GSE133028,12926.0,3841
PB,GSE133028,3958.0,1703
PB,GSE133028,4426.0,1754
PB,GSE133028,5443.0,1864
PB,GSE133028,5135.0,1725
PB,GSE133028,7772.0,2560
PB,GSE133028,7910.0,2868
PB,GSE133028,4012.0,1557
PB,GSE133028,7025.0,2578
PB,GSE133028,31399.0,6579
PB,GSE133028,3812.0,1853
PB,GSE133028,13973.0,4254
PB,GSE133028,11627.0,3524
PB,GSE133028,20961.0,4148
PB,GSE133028,7774.0,2838
PB,GSE133028,4233.0,1889
PB,GSE133028,20155.0,5160
PB,GSE133028,7961.0,2576
PB,GSE133028,5827.0,2003
PB,GSE133028,17848.0,4483
PB,GSE133028,8174.0,2305
PB,GSE133028,7730.0,2966
PB,GSE133028,6052.0,2421
PB,GSE133028,7253.0,2620
PB,GSE133028,5702.0,1903
PB,GSE133028,14403.0,3463
PB,GSE133028,1019.0,648
PB,GSE133028,7434.0,2569
PB,GSE133028,7033.0,2315
PB,GSE133028,4472.0,1806
PB,GSE133028,3212.0,1373
PB,GSE133028,5886.0,2209
PB,GSE133028,4848.0,2112
PB,GSE133028,4816.0,1883
PB,GSE133028,7249.0,2642
PB,GSE133028,6827.0,2623
PB,GSE133028,4794.0,2162
PB,GSE133028,6628.0,2202
PB,GSE133028,4791.0,2122
PB,GSE133028,6712.0,2452
PB,GSE133028,6408.0,2426
PB,GSE133028,11623.0,3533
PB,GSE133028,4825.0,1827
PB,GSE133028,11936.0,3433
PB,GSE133028,1144.0,634
PB,GSE133028,14125.0,4072
PB,GSE133028,6121.0,2428
PB,GSE133028,5076.0,1774
PB,GSE133028,5202.0,1960
PB,GSE133028,23627.0,4548
PB,GSE133028,5914.0,2122
PB,GSE133028,6243.0,2165
PB,GSE133028,4709.0,1963
PB,GSE133028,7618.0,2314
PB,GSE133028,3722.0,1543
PB,GSE133028,10314.0,3161
PB,GSE133028,7671.0,2476
PB,GSE133028,7440.0,2177
PB,GSE133028,6217.0,2170
PB,GSE133028,6508.0,2323
PB,GSE133028,4338.0,1845
PB,GSE133028,6014.0,1972
PB,GSE133028,4287.0,1753
PB,GSE133028,8439.0,2842
PB,GSE133028,11287.0,3848
PB,GSE133028,5066.0,2180
PB,GSE133028,6026.0,1832
PB,GSE133028,4991.0,1729
PB,GSE133028,5023.0,2174
PB,GSE133028,5733.0,1785
PB,GSE133028,9259.0,3106
PB,GSE133028,13508.0,3913
PB,GSE133028,18682.0,4604
PB,GSE133028,10183.0,3107
PB,GSE133028,5545.0,2331
PB,GSE133028,8325.0,2586
PB,GSE133028,44772.0,6480
PB,GSE133028,5425.0,2387
PB,GSE133028,4640.0,1748
PB,GSE133028,9492.0,2928
PB,GSE133028,5694.0,2091
PB,GSE133028,5257.0,2000
PB,GSE133028,7978.0,2847
PB,GSE133028,5488.0,2326
PB,GSE133028,5346.0,1977
PB,GSE133028,6560.0,2512
PB,GSE133028,9256.0,3235
PB,GSE133028,7287.0,2717
PB,GSE133028,5281.0,2053
PB,GSE133028,8819.0,2585
PB,GSE133028,11792.0,3528
PB,GSE133028,4239.0,1924
PB,GSE133028,4564.0,1972
PB,GSE133028,11605.0,3435
PB,GSE133028,5237.0,2131
PB,GSE133028,10610.0,3280
PB,GSE133028,7175.0,2548
PB,GSE133028,8109.0,2669
PB,GSE133028,9880.0,3244
PB,GSE133028,11541.0,3609
PB,GSE133028,6168.0,2105
PB,GSE133028,7868.0,2682
PB,GSE133028,15192.0,3947
PB,GSE133028,6562.0,2560
PB,GSE133028,5864.0,2557
PB,GSE133028,8692.0,3034
PB,GSE133028,6018.0,2248
PB,GSE133028,4641.0,1667
PB,GSE133028,9169.0,3177
PB,GSE133028,5662.0,2516
PB,GSE133028,22212.0,2891
PB,GSE133028,10430.0,3526
PB,GSE133028,5260.0,1882
PB,GSE133028,6738.0,2222
PB,GSE133028,10861.0,3429
PB,GSE133028,6540.0,2110
PB,GSE133028,8902.0,2376
PB,GSE133028,5008.0,1895
PB,GSE133028,8553.0,2438
PB,GSE133028,5087.0,2360
PB,GSE133028,8215.0,2531
PB,GSE133028,5838.0,2130
PB,GSE133028,11140.0,3413
PB,GSE133028,4918.0,2061
PB,GSE133028,12551.0,3852
PB,GSE133028,16938.0,4447
PB,GSE133028,4352.0,1773
PB,GSE133028,17849.0,3805
PB,GSE133028,6643.0,2257
PB,GSE133028,13055.0,3657
PB,GSE133028,9692.0,2594
PB,GSE133028,13434.0,3843
PB,GSE133028,622.0,291
PB,GSE133028,8826.0,3093
PB,GSE133028,5427.0,1891
PB,GSE133028,5840.0,2132
PB,GSE133028,5603.0,2188
PB,GSE133028,5997.0,1937
PB,GSE133028,8502.0,2452
PB,GSE133028,7405.0,2236
PB,GSE133028,7875.0,2514
PB,GSE133028,6857.0,2329
PB,GSE133028,5281.0,1936
PB,GSE133028,3999.0,1507
PB,GSE133028,11479.0,3550
PB,GSE133028,10499.0,3412
PB,GSE133028,2121.0,1145
PB,GSE133028,8299.0,2996
PB,GSE133028,11327.0,3531
PB,GSE133028,7555.0,2337
PB,GSE133028,6139.0,2131
PB,GSE133028,7329.0,2254
PB,GSE133028,3923.0,1765
PB,GSE133028,7532.0,2638
PB,GSE133028,4662.0,1831
PB,GSE133028,5086.0,1964
PB,GSE133028,2588.0,1328
PB,GSE133028,12302.0,3656
PB,GSE133028,5598.0,2140
PB,GSE133028,4498.0,1747
PB,GSE133028,651.0,288
PB,GSE133028,10560.0,3543
PB,GSE133028,13084.0,3669
PB,GSE133028,13252.0,4160
PB,GSE133028,12000.0,3812
PB,GSE133028,9847.0,2690
PB,GSE133028,4796.0,2211
PB,GSE133028,11509.0,3482
PB,GSE133028,6781.0,2161
PB,GSE133028,5365.0,2266
PB,GSE133028,9894.0,3327
PB,GSE133028,33529.0,6084
PB,GSE133028,5344.0,1986
PB,GSE133028,7971.0,2506
PB,GSE133028,5409.0,1847
PB,GSE133028,7447.0,2457
PB,GSE133028,4411.0,1780
PB,GSE133028,5880.0,2071
PB,GSE133028,6765.0,2007
PB,GSE133028,5631.0,2414
PB,GSE133028,12973.0,3779
PB,GSE133028,11494.0,3507
PB,GSE133028,8668.0,2625
PB,GSE133028,6174.0,2379
PB,GSE133028,5170.0,2250
PB,GSE133028,16263.0,4350
PB,GSE133028,12084.0,3829
PB,GSE133028,5610.0,2103
PB,GSE133028,9069.0,3311
PB,GSE133028,4900.0,2170
PB,GSE133028,5802.0,2152
PB,GSE133028,6542.0,2729
PB,GSE133028,27082.0,4532
PB,GSE133028,8341.0,2389
PB,GSE133028,10890.0,3000
PB,GSE133028,12473.0,3967
PB,GSE133028,4855.0,2085
PB,GSE133028,5167.0,2353
PB,GSE133028,5027.0,2293
PB,GSE133028,11858.0,3490
PB,GSE133028,5362.0,2271
PB,GSE133028,6501.0,2719
PB,GSE133028,9391.0,3003
PB,GSE133028,10773.0,3281
PB,GSE133028,5155.0,1959
PB,GSE133028,7583.0,2767
PB,GSE133028,8605.0,3153
PB,GSE133028,4164.0,1713
PB,GSE133028,11961.0,3546
PB,GSE133028,8650.0,2901
PB,GSE133028,6250.0,2153
PB,GSE133028,12847.0,3460
PB,GSE133028,18038.0,4409
PB,GSE133028,7842.0,2630
PB,GSE133028,6930.0,2191
PB,GSE133028,6679.0,2634
PB,GSE133028,6501.0,2180
PB,GSE133028,2862.0,1298
PB,GSE133028,5350.0,2031
PB,GSE133028,5550.0,2168
PB,GSE133028,5009.0,2145
PB,GSE133028,2366.0,1146
PB,GSE133028,10508.0,3540
PB,GSE133028,7193.0,2854
PB,GSE133028,6590.0,2286
PB,GSE133028,1914.0,1185
PB,GSE133028,13456.0,3582
PB,GSE133028,5749.0,2051
PB,GSE133028,5500.0,2104
PB,GSE133028,13305.0,3897
PB,GSE133028,10452.0,3494
PB,GSE133028,9403.0,2602
PB,GSE133028,2270.0,1217
PB,GSE133028,9872.0,3343
PB,GSE133028,14903.0,4178
PB,GSE133028,5713.0,2440
PB,GSE133028,12675.0,3781
PB,GSE133028,11851.0,3672
PB,GSE133028,9702.0,2740
PB,GSE133028,6859.0,2264
PB,GSE133028,14346.0,4388
PB,GSE133028,4824.0,1903
PB,GSE133028,11999.0,3789
PB,GSE133028,5561.0,1792
PB,GSE133028,11393.0,3442
PB,GSE133028,5879.0,2081
PB,GSE133028,5511.0,2353
PB,GSE133028,4926.0,2169
PB,GSE133028,6323.0,1902
PB,GSE133028,6588.0,2059
PB,GSE133028,7478.0,2804
PB,GSE133028,9246.0,2711
PB,GSE133028,10012.0,2687
PB,GSE133028,5820.0,2164
PB,GSE133028,10405.0,3357
PB,GSE133028,31555.0,6259
PB,GSE133028,3039.0,1498
PB,GSE133028,4875.0,1975
PB,GSE133028,8355.0,2478
PB,GSE133028,11306.0,3827
PB,GSE133028,25415.0,5819
PB,GSE133028,4764.0,2156
PB,GSE133028,6536.0,2226
PB,GSE133028,6420.0,2536
PB,GSE133028,10643.0,3014
PB,GSE133028,4751.0,1937
PB,GSE133028,2939.0,1428
PB,GSE133028,6750.0,2509
PB,GSE133028,6242.0,2054
PB,GSE133028,4514.0,2016
PB,GSE133028,8907.0,2805
PB,GSE133028,5570.0,2394
PB,GSE133028,13649.0,3560
PB,GSE133028,7360.0,2414
PB,GSE133028,8253.0,2740
PB,GSE133028,18691.0,5092
PB,GSE133028,5876.0,2313
PB,GSE133028,7615.0,2255
PB,GSE133028,5521.0,2063
PB,GSE133028,7831.0,2642
PB,GSE133028,9793.0,3174
PB,GSE133028,19650.0,4948
PB,GSE133028,6225.0,2434
PB,GSE133028,4739.0,1850
PB,GSE133028,5206.0,1863
PB,GSE133028,5414.0,1845
PB,GSE133028,10097.0,2747
PB,GSE133028,12229.0,3855
PB,GSE133028,7778.0,2597
PB,GSE133028,8683.0,3224
PB,GSE133028,15101.0,3963
PB,GSE133028,14993.0,4251
PB,GSE133028,8786.0,2535
PB,GSE133028,6941.0,2971
PB,GSE133028,10138.0,3238
PB,GSE133028,4199.0,1895
PB,GSE133028,6177.0,2000
PB,GSE133028,12016.0,3491
PB,GSE133028,6767.0,2271
PB,GSE133028,5816.0,2152
PB,GSE133028,5514.0,1981
PB,GSE133028,24233.0,4816
PB,GSE133028,10185.0,3256
PB,GSE133028,8810.0,2971
PB,GSE133028,8951.0,2744
PB,GSE133028,11058.0,3380
PB,GSE133028,7884.0,2849
PB,GSE133028,15974.0,4845
PB,GSE133028,6448.0,1975
PB,GSE133028,7459.0,2397
PB,GSE133028,10314.0,2673
PB,GSE133028,18519.0,3247
PB,GSE133028,5713.0,2358
PB,GSE133028,9115.0,2932
PB,GSE133028,8150.0,3082
PB,GSE133028,7388.0,2505
PB,GSE133028,6373.0,2094
PB,GSE133028,10133.0,2533
PB,GSE133028,6001.0,2621
PB,GSE133028,7249.0,2988
PB,GSE133028,6104.0,1923
PB,GSE133028,15398.0,4052
PB,GSE133028,6560.0,2087
PB,GSE133028,9316.0,3118
PB,GSE133028,5959.0,2049
PB,GSE133028,7765.0,2470
PB,GSE133028,4869.0,1626
PB,GSE133028,8957.0,2956
PB,GSE133028,11305.0,3402
PB,GSE133028,5878.0,2243
PB,GSE133028,7308.0,2361
PB,GSE133028,6027.0,2347
PB,GSE133028,11348.0,3321
PB,GSE133028,6752.0,2388
PB,GSE133028,6519.0,2331
PB,GSE133028,17233.0,4331
PB,GSE133028,6379.0,2116
PB,GSE133028,11933.0,3625
PB,GSE133028,10270.0,2870
PB,GSE133028,1204.0,777
PB,GSE133028,4561.0,2003
PB,GSE133028,7522.0,2512
PB,GSE133028,10051.0,2765
PB,GSE133028,6642.0,2140
PB,GSE133028,23963.0,3956
PB,GSE133028,5118.0,2357
PB,GSE133028,7767.0,2781
PB,GSE133028,12829.0,3910
PB,GSE133028,6031.0,2195
PB,GSE133028,10126.0,2876
PB,GSE133028,12488.0,4317
PB,GSE133028,5509.0,1848
PB,GSE133028,13176.0,3769
PB,GSE133028,8503.0,2694
PB,GSE133028,13315.0,3790
PB,GSE133028,6780.0,2183
PB,GSE133028,8022.0,2536
PB,GSE133028,7177.0,2352
PB,GSE133028,5841.0,2081
PB,GSE133028,7544.0,2332
PB,GSE133028,6242.0,2560
PB,GSE133028,10210.0,3347
PB,GSE133028,6848.0,2147
PB,GSE133028,9268.0,2969
PB,GSE133028,8959.0,2582
PB,GSE133028,5977.0,2217
PB,GSE133028,5410.0,2536
PB,GSE133028,7433.0,2621
PB,GSE133028,6064.0,2152
PB,GSE133028,10453.0,3063
PB,GSE133028,10338.0,3314
PB,GSE133028,7533.0,2559
PB,GSE133028,9894.0,3400
PB,GSE133028,8180.0,2773
PB,GSE133028,8262.0,2454
PB,GSE133028,5713.0,2103
PB,GSE133028,9626.0,2860
PB,GSE133028,6913.0,2420
PB,GSE133028,7547.0,2486
PB,GSE133028,6285.0,2557
PB,GSE133028,7779.0,2857
PB,GSE133028,6383.0,2217
PB,GSE133028,17304.0,4249
PB,GSE133028,6193.0,2273
PB,GSE133028,6677.0,2339
PB,GSE133028,7345.0,2573
PB,GSE133028,9524.0,2933
PB,GSE133028,11835.0,3618
PB,GSE133028,7286.0,2452
PB,GSE133028,5354.0,2206
PB,GSE133028,6507.0,2765
PB,GSE133028,11672.0,2931
PB,GSE133028,8775.0,2527
PB,GSE133028,4772.0,2134
PB,GSE133028,4538.0,1863
PB,GSE133028,6892.0,2377
PB,GSE133028,7708.0,2653
PB,GSE133028,13403.0,4204
PB,GSE133028,5190.0,1995
PB,GSE133028,7745.0,2627
PB,GSE133028,8221.0,2496
PB,GSE133028,7354.0,2511
PB,GSE133028,16723.0,4611
PB,GSE133028,14398.0,4257
PB,GSE133028,3771.0,1800
PB,GSE133028,5485.0,2234
PB,GSE133028,5621.0,2078
PB,GSE133028,9465.0,3285
PB,GSE133028,8228.0,2763
PB,GSE133028,8266.0,2775
PB,GSE133028,6201.0,2334
PB,GSE133028,6482.0,2197
PB,GSE133028,9681.0,3592
PB,GSE133028,6733.0,2227
PB,GSE133028,6998.0,2664
PB,GSE133028,38240.0,6501
PB,GSE133028,5721.0,2010
PB,GSE133028,1883.0,989
PB,GSE133028,3654.0,1633
PB,GSE133028,7934.0,2701
PB,GSE133028,5562.0,2069
PB,GSE133028,4681.0,1904
PB,GSE133028,9682.0,3672
PB,GSE133028,6732.0,2477
PB,GSE133028,21995.0,5429
PB,GSE133028,23030.0,3841
PB,GSE133028,10217.0,3384
PB,GSE133028,3364.0,1610
PB,GSE133028,22599.0,5239
PB,GSE133028,9859.0,3430
PB,GSE133028,9471.0,2709
PB,GSE133028,7495.0,2733
PB,GSE133028,8022.0,3174
PB,GSE133028,20861.0,3958
PB,GSE133028,11507.0,3197
PB,GSE133028,7770.0,2813
PB,GSE133028,6455.0,2384
PB,GSE133028,9648.0,2790
PB,GSE133028,5794.0,2161
PB,GSE133028,4456.0,1876
PB,GSE133028,17590.0,4707
PB,GSE133028,10237.0,3173
PB,GSE133028,11119.0,3014
PB,GSE133028,5789.0,2185
PB,GSE133028,6347.0,2475
PB,GSE133028,9197.0,3384
PB,GSE133028,1824.0,1030
PB,GSE133028,5796.0,2265
PB,GSE133028,1836.0,1086
PB,GSE133028,9703.0,2950
PB,GSE133028,8149.0,2690
PB,GSE133028,6835.0,2720
PB,GSE133028,12394.0,3729
PB,GSE133028,11895.0,4250
PB,GSE133028,4203.0,2013
PB,GSE133028,6201.0,2376
PB,GSE133028,5100.0,1980
PB,GSE133028,5149.0,1990
PB,GSE133028,9638.0,2724
PB,GSE133028,9109.0,2874
PB,GSE133028,6491.0,2247
PB,GSE133028,6694.0,2359
PB,GSE133028,15400.0,4128
PB,GSE133028,31233.0,4789
PB,GSE133028,12468.0,3922
PB,GSE133028,12254.0,3865
PB,GSE133028,7289.0,2328
PB,GSE133028,1121.0,436
PB,GSE133028,11720.0,3189
PB,GSE133028,9227.0,2910
PB,GSE133028,7809.0,2452
PB,GSE133028,12488.0,3661
PB,GSE133028,2415.0,1538
PB,GSE133028,4730.0,1943
PB,GSE133028,1308.0,840
PB,GSE133028,8611.0,2627
PB,GSE133028,10156.0,3299
PB,GSE133028,4774.0,2058
PB,GSE133028,10271.0,2818
PB,GSE133028,6325.0,2202
PB,GSE133028,12511.0,3389
PB,GSE133028,5845.0,2553
PB,GSE133028,11858.0,3744
PB,GSE133028,5606.0,2241
PB,GSE133028,5134.0,2090
PB,GSE133028,7185.0,2557
PB,GSE133028,6386.0,2325
PB,GSE133028,7003.0,2485
PB,GSE133028,5585.0,2463
PB,GSE133028,6709.0,2577
PB,GSE133028,6264.0,2399
PB,GSE133028,5626.0,1988
PB,GSE133028,10745.0,3275
PB,GSE133028,3211.0,1451
PB,GSE133028,9578.0,2763
PB,GSE133028,7061.0,2626
PB,GSE133028,5826.0,1999
PB,GSE133028,3201.0,1522
PB,GSE133028,1997.0,1032
PB,GSE133028,6483.0,2370
PB,GSE133028,4650.0,1951
PB,GSE133028,7864.0,2417
PB,GSE133028,621.0,364
PB,GSE133028,567.0,253
PB,GSE133028,5995.0,2422
PB,GSE133028,12387.0,3724
PB,GSE133028,4951.0,1776
PB,GSE133028,6819.0,2527
PB,GSE133028,6966.0,2333
PB,GSE133028,3749.0,1779
PB,GSE133028,5563.0,2292
PB,GSE133028,553.0,338
PB,GSE133028,10568.0,3496
PB,GSE133028,10403.0,3248
PB,GSE133028,7913.0,2796
PB,GSE133028,5865.0,2221
PB,GSE133028,13116.0,4105
PB,GSE133028,13829.0,3971
PB,GSE133028,7239.0,2590
PB,GSE133028,4472.0,2002
PB,GSE133028,8486.0,2714
PB,GSE133028,7571.0,2583
PB,GSE133028,3787.0,1687
PB,GSE133028,8568.0,3138
PB,GSE133028,7494.0,2421
PB,GSE133028,4609.0,1812
PB,GSE133028,6661.0,2590
PB,GSE133028,10707.0,3710
PB,GSE133028,11760.0,3336
PB,GSE133028,6845.0,2341
PB,GSE133028,7767.0,2695
PB,GSE133028,6505.0,2403
PB,GSE133028,7582.0,2508
PB,GSE133028,6066.0,2357
PB,GSE133028,6874.0,2426
PB,GSE133028,6501.0,2245
PB,GSE133028,14025.0,4205
PB,GSE133028,6124.0,2432
PB,GSE133028,1615.0,850
PB,GSE133028,9421.0,2921
PB,GSE133028,5981.0,2417
PB,GSE133028,6022.0,2171
PB,GSE133028,25490.0,4450
PB,GSE133028,5252.0,2116
PB,GSE133028,6708.0,2241
PB,GSE133028,11702.0,3130
PB,GSE133028,7958.0,2799
PB,GSE133028,9603.0,2580
PB,GSE133028,7659.0,2471
PB,GSE133028,7383.0,2346
PB,GSE133028,9658.0,3443
PB,GSE133028,7968.0,2524
PB,GSE133028,7214.0,2168
PB,GSE133028,9742.0,3295
PB,GSE133028,11954.0,3795
PB,GSE133028,14792.0,4227
PB,GSE133028,6419.0,2233
PB,GSE133028,5911.0,2182
PB,GSE133028,6919.0,2399
PB,GSE133028,5562.0,2266
PB,GSE133028,7004.0,2388
PB,GSE133028,11807.0,3636
PB,GSE133028,28137.0,5167
PB,GSE133028,6390.0,2261
PB,GSE133028,5429.0,2043
PB,GSE133028,4485.0,1909
PB,GSE133028,21781.0,5633
PB,GSE133028,5759.0,2184
PB,GSE133028,6583.0,2544
PB,GSE133028,11191.0,3546
PB,GSE133028,9135.0,3242
PB,GSE133028,9115.0,3264
PB,GSE133028,6375.0,2342
PB,GSE133028,6126.0,2389
PB,GSE133028,5324.0,2202
PB,GSE133028,8658.0,3078
PB,GSE133028,8358.0,2480
PB,GSE133028,7768.0,3343
PB,GSE133028,12037.0,3309
PB,GSE133028,13091.0,3827
PB,GSE133028,6256.0,2428
PB,GSE133028,7120.0,2362
PB,GSE133028,13590.0,3804
PB,GSE133028,5679.0,2110
PB,GSE133028,5490.0,2241
PB,GSE133028,14225.0,4001
PB,GSE133028,7458.0,3027
PB,GSE133028,3868.0,1573
PB,GSE133028,7788.0,2616
PB,GSE133028,9165.0,3571
PB,GSE133028,10692.0,3463
PB,GSE133028,8552.0,2625
PB,GSE133028,3389.0,1690
PB,GSE133028,6485.0,2231
PB,GSE133028,6684.0,2314
PB,GSE133028,7283.0,2781
PB,GSE133028,6807.0,2467
PB,GSE133028,9045.0,3348
PB,GSE133028,4258.0,1965
PB,GSE133028,12614.0,3774
PB,GSE133028,17115.0,4384
PB,GSE133028,7927.0,2978
PB,GSE133028,6303.0,2390
PB,GSE133028,1158.0,563
PB,GSE133028,6522.0,2344
PB,GSE133028,6252.0,2391
PB,GSE133028,8796.0,2952
PB,GSE133028,6986.0,2441
PB,GSE133028,6221.0,2306
PB,GSE133028,6134.0,2134
PB,GSE133028,7250.0,2578
PB,GSE133028,10301.0,3543
PB,GSE133028,7421.0,2502
PB,GSE133028,15987.0,4738
PB,GSE133028,8531.0,2822
PB,GSE133028,1970.0,1075
PB,GSE133028,5670.0,1948
PB,GSE133028,6689.0,2181
PB,GSE133028,7251.0,2393
PB,GSE133028,6901.0,2613
PB,GSE133028,6410.0,2185
PB,GSE133028,10672.0,3410
PB,GSE133028,4969.0,1949
PB,GSE133028,1400.0,843
PB,GSE133028,10278.0,3244
PB,GSE133028,7937.0,2838
PB,GSE133028,8630.0,2920
PB,GSE133028,6271.0,2718
PB,GSE133028,6276.0,2515
PB,GSE133028,5037.0,1938
PB,GSE133028,14520.0,4272
PB,GSE133028,16334.0,4206
PB,GSE133028,12507.0,3900
PB,GSE133028,7456.0,2427
PB,GSE133028,10651.0,3533
PB,GSE133028,6072.0,2142
PB,GSE133028,14506.0,4312
PB,GSE133028,5986.0,2165
PB,GSE133028,9093.0,3297
PB,GSE133028,10190.0,3442
PB,GSE133028,4768.0,1828
PB,GSE133028,6642.0,2119
PB,GSE133028,12727.0,3771
PB,GSE133028,7201.0,2658
PB,GSE133028,4281.0,1724
PB,GSE133028,4830.0,2164
PB,GSE133028,7006.0,2896
PB,GSE133028,6137.0,2148
PB,GSE133028,7540.0,2503
PB,GSE133028,17304.0,4336
PB,GSE133028,9832.0,3257
PB,GSE133028,1980.0,1141
PB,GSE133028,5478.0,1954
PB,GSE133028,20160.0,3900
PB,GSE133028,8822.0,2740
PB,GSE133028,6430.0,2317
PB,GSE133028,8774.0,2656
PB,GSE133028,6249.0,2159
PB,GSE133028,5585.0,2571
PB,GSE133028,5086.0,2265
PB,GSE133028,6827.0,2358
PB,GSE133028,11530.0,3241
PB,GSE133028,8129.0,2768
PB,GSE133028,7234.0,2306
PB,GSE133028,7625.0,2559
PB,GSE133028,8069.0,2650
PB,GSE133028,3077.0,1527
PB,GSE133028,11620.0,3419
PB,GSE133028,6666.0,2494
PB,GSE133028,5711.0,2112
PB,GSE133028,2640.0,1264
PB,GSE133028,13968.0,3825
PB,GSE133028,2198.0,1199
PB,GSE133028,6098.0,2215
PB,GSE133028,15561.0,4356
PB,GSE133028,7265.0,2883
PB,GSE133028,9855.0,2771
PB,GSE133028,10495.0,3385
PB,GSE133028,6612.0,2329
PB,GSE133028,6631.0,2532
PB,GSE133028,10357.0,3062
PB,GSE133028,8229.0,2709
PB,GSE133028,2294.0,1236
PB,GSE133028,9671.0,3019
PB,GSE133028,5612.0,2513
PB,GSE133028,18832.0,4759
PB,GSE133028,7939.0,2500
PB,GSE133028,1483.0,822
PB,GSE133028,8429.0,2917
